Latitude,Longitude,Seconds,Lat,Lon,Dist2,Pace,Distance,TimeDif,cumDistance
39.45745,-0.35457,0,39.459084,-0.354012,0.1879018616196484,0.0,0.0,0.0,0.0
39.45787,-0.35427,0,39.459084,-0.354012,0.13679578648222462,0.0,0.05333320441658107,0.0,0.0043374615357617
39.45872000053986,-0.3539200042676615,0,39.459084,-0.354012,0.041238269463827484,0.0,0.09917712965624208,0.0,0.008464580352669799
39.45957000000001,-0.35357,14,39.459595,-0.353827,0.022238040578611524,2.352693030678457,0.09917712608093454,14.0,0.012563924811438799
39.45966000000001,-0.35347,16,39.459676,-0.353813,0.02950042001354051,2.5280533767631033,0.013185375609439479,2.0,0.016557855939105297
39.45967,-0.35328,17,39.459717,-0.353808,0.04562932788258701,1.0194020853068066,0.016349453181322995,1.0,0.020551786863285397
39.45971,-0.35314,17,39.459717,-0.353808,0.05735338213521993,0.0,0.012815649395080472,0.0,0.024600475308486396
39.45978,-0.353,18,39.459757,-0.353809,0.06950003009380852,1.163928798390803,0.014319318062848233,1.0,0.028673665368232095
39.45983,-0.35292,19,39.459798,-0.35381,0.07648959765517857,1.886154454802297,0.008836321237760793,1.0,0.03280712424680039
39.45996,-0.35281,20,39.459838,-0.353817,0.08750905992629972,0.9652521779942256,0.017266644972819083,1.0,0.03704835943789489
39.46011,-0.35275,47,39.460736,-0.353471,0.09314817683609475,25.77834411957713,0.017456513029409503,27.0,0.04131126148534609
39.460240000000006,-0.35274,49,39.460789,-0.353395,0.08299750565435685,2.3018968523687096,0.014480811031577065,2.0,0.04555249641040239
39.460330000000006,-0.35277,49,39.460789,-0.353395,0.07405321648058696,0.0,0.010333638547031303,0.0,0.05000978795486149
39.46043,-0.35282,49,39.460789,-0.353395,0.06348438739576799,0.0,0.01191924969769923,0.0,0.05455673303581659
39.46057,-0.35294,50,39.460817,-0.353364,0.04559934179760604,0.8928238570340379,0.018667362588219088,1.0,0.05907114278516109
39.46066,-0.3531,50,39.460817,-0.353364,0.02860827144175577,0.0,0.016994873005188097,0.0,0.06369514580666459
39.461180000000006,-0.35291,62,39.461221,-0.353123,0.018845509958922126,3.329004520878733,0.060078019944294785,12.0,0.06816360824168709
39.46167499992725,-0.3527050015626284,76,39.461742,-0.352959,0.023042844010819637,4.037850846950973,0.05778651618831488,14.0,0.07274276379319979
39.46217,-0.3525,96,39.462291,-0.352473,0.01365278168100067,5.768352463119591,0.0577865751901476,20.0,0.07719138931559308
39.462140000000005,-0.3522,102,39.462193,-0.352145,0.0075514857199014285,3.850689866997746,0.025969372619968133,6.0,0.08175118955939098
39.46187168612538,-0.351246648289829,121,39.461909,-0.351212,0.00510516052135657,3.6351890145382373,0.08711147216835752,19.0,0.08623940104460268
39.4616033644671,-0.3502933039302757,140,39.461645,-0.350287,0.00466118312979624,3.6351890145819903,0.08711147216730905,19.0,0.09083783025122767
39.46133503502527,-0.3493399669214263,157,39.461297,-0.349367,0.004824196071871694,3.252537539319168,0.08711147216847853,17.0,0.09553144101135908
39.46106669780008,-0.3483866372633672,177,39.461012,-0.348392,0.006099517334820066,3.8265147521936327,0.08711147216726206,20.0,0.10022505161585958
39.46079835279159,-0.3474333149561849,196,39.460802,-0.347452,0.0016545665289095456,3.635189014543234,0.08711147216823778,19.0,0.10488012207135299
39.460530000000006,-0.34648,216,39.46054,-0.346465,0.0017013845681361432,3.8265147523131873,0.08711147216454038,20.0,0.10953519229391719
39.46027835814892,-0.3454033138552726,237,39.460292,-0.345396,0.0016417212863654974,3.6241078338543704,0.09657549279590896,21.0,0.11411079208805348
39.46002670637006,-0.3443266354958803,258,39.460031,-0.344339,0.001163919056125422,3.624107833850222,0.0965754927960195,21.0,0.11868639162135819
39.4597750446636,-0.3432499649220039,280,39.459752,-0.343248,0.0025679961919349422,3.7966843973756217,0.09657549279579764,22.0,0.1229725675236134
39.4595233730297,-0.3421733021338248,302,39.459524,-0.34217,0.0002919368798959455,3.7966843973752185,0.09657549279580789,22.0,0.1271282518402794
39.45927169146852,-0.3410966471315241,323,39.459258,-0.341116,0.002253492422274027,3.6241078338709665,0.0965754927954667,21.0,0.1313310797176715
39.45902,-0.34002,344,39.459067,-0.340018,0.005228981385607501,3.6241081190150517,0.0965754851969267,21.0,0.1352988583127307
39.459030000000006,-0.34002,344,39.459067,-0.340018,0.004117793643338907,0.0,0.0011119492665983002,0.0,0.139302796143644
39.45893000773072,-0.3390699972871661,362,39.458992,-0.339064,0.006912427870155282,3.644606591802089,0.0823134109110152,18.0,0.1433067339743123
39.45883000773246,-0.3381199973038435,380,39.458857,-0.338131,0.0031465357161670968,3.6446065917930164,0.0823134109112201,18.0,0.1473114901102714
